135	0.0986878
136	0.100331
137	0.114158
138	0.135986
139	0.155488
140	0.152732
141	0.165772
142	0.159548
143	0.155021
144	0.159488
145	0.147271
146	0.148191
147	0.132972
148	0.135428
149	0.131178
150	0.109071
151	0.109953
152	0.127518
153	0.123495
154	0.125471
155	0.119891
156	0.0932026
157	0.103702
158	0.0910889
159	0.0825331
160	0.0968214
161	0.104839
162	0.115589
163	0.131648
164	0.126547
165	0.13931
166	0.131281
167	0.131115
168	0.137849
169	0.116152
170	0.11435
171	0.108315
172	0.113181
173	0.1243
174	0.132959
175	0.127553
176	0.119467
177	0.110673
178	0.120302
179	0.123625
180	0.13181
181	0.142843
182	0.124335
183	0.124672
184	0.13198
185	0.145138
186	0.145185
187	0.154563
188	0.166252
189	0.17437
190	0.177582
191	0.181174
192	0.18529
193	0.182974
194	0.167616
195	0.161314
196	0.171691
197	0.180535
198	0.195387
199	0.168626
200	0.189496
201	0.203321
202	0.210532
203	0.216448
204	0.214068
205	0.203618
206	0.221226
207	0.214485
208	0.216946
209	0.230163
210	0.225879
211	0.216424
212	0.229813
213	0.247147
214	0.243686
215	0.226826
216	0.234071
217	0.238069
218	0.247256
219	0.234203
220	0.237277
221	0.24809
222	0.238839
223	0.22417
224	0.201494
225	0.196931
226	0.205332
227	0.218713
228	0.218388
229	0.220356
230	0.208355
231	0.205883
232	0.203189
233	0.198654
234	0.187827
235	0.173299
236	0.176882
237	0.176649
238	0.168659
239	0.152736
240	0.143248
241	0.140658
242	0.152186
243	0.147653
244	0.14942
245	0.142401
246	0.141872
247	0.132649
248	0.140567
249	0.132899
250	0.137772
251	0.118071
252	0.114075
253	0.0978572
254	0.087503
255	0.0938783
256	0.0974973
257	0.109288
258	0.106006
259	0.098648
260	0.0875706
261	0.0841412
262	0.0891138
263	0.0777846
264	0.0680006
265	0.0644189
266	0.0627513
267	0.053233
268	0.0485157
269	0.0588539
270	0.0556005
271	0.0408752
272	0.0436595
273	0.0474981
274	0.0529159
275	0.0356741
276	0.0386682
277	0.0422455
278	0.0326297
279	0.040575
280	0.0432109
281	0.049883
282	0.0561705
283	0.0583979
284	0.0660244
285	0.0642784
286	0.0613012
287	0.0601336
288	0.0551061
289	0.0550679
290	0.0561942
291	0.0481575
292	0.0523859
293	0.0614557
294	0.0463148
295	0.0605315
296	0.0620876
297	0.0665647
298	0.0624054
299	0.0674687
300	0.0654653
301	0.073781
302	0.0897855
303	0.0910139
304	0.0907686
305	0.0937468
306	0.0829283
307	0.0882938
308	0.0910594
309	0.0892878
310	0.0976139
311	0.105528
312	0.0912356
313	0.0747894
314	0.0667907
315	0.0663482
316	0.0716136
317	0.0636138
318	0.059603
319	0.0680836
320	0.0641902
321	0.054519
322	0.0387699
323	0.0369057
324	0.0354669
325	0.0530231
326	0.0568704
327	0.0524063
328	0.0440855
329	0.0409048
330	0.0302963
331	0.0142915
332	0.0145353
333	-0.00417879
334	-0.00265048
335	0.0133864
336	0.0104878
337	-0.000959533
338	0.0140284
339	0.0155886
340	0.0286258
341	0.041562
342	0.043467
343	0.0522871
344	0.0467249
345	0.0336769
346	0.0265037
347	0.0375931
348	0.0303931
349	0.0239298
350	0.0338466
351	0.0275451
352	0.0271761
353	0.041947
354	0.0455359
355	0.0570518
356	0.0439282
357	0.0180724
358	0.0231607
359	0.037616
360	0.0369567
361	0.0408629
362	0.0536332
363	0.0548505
364	0.0611843
365	0.0573988
366	0.0597419
367	0.0580624
368	0.0588327
369	0.0514989
370	0.0453316
371	0.0294263
372	0.0272638
373	0.0402232
374	0.0525041
375	0.0601443
376	0.0508266
377	0.0656499
378	0.0632697
379	0.0678206
380	0.0689578
381	0.0731434
382	0.0597785
383	0.0562954
384	0.0606899
385	0.0385105
386	0.0432546
387	0.0447975
388	0.0461165
389	0.0583559
390	0.0539913
391	0.060355
392	0.0771491
393	0.0721366
394	0.0611198
395	0.0814987
396	0.0855551
397	0.0779743
398	0.0816307
399	0.0777909
400	0.0842872
401	0.0807681
402	0.0842332
403	0.0932314
404	0.0935958
405	0.0954858
406	0.0894076
407	0.0787397
408	0.0798767
409	0.0823134
410	0.0890446
411	0.099375
412	0.0994948
413	0.0957396
414	0.0894714
415	0.084617
416	0.0917527
417	0.082762
418	0.089024
419	0.096359
420	0.106122
421	0.111964
422	0.108472
423	0.117511
424	0.11898
425	0.118781
426	0.109364
427	0.112787
428	0.0981476
429	0.0983991
430	0.0863841
431	0.0817965
432	0.0707081
433	0.0711106
434	0.0868005
435	0.0919699
436	0.0936229
437	0.0928471
438	0.0816085
439	0.0834591
440	0.0779741
441	0.0778248
442	0.066221
443	0.0671651
444	0.0655195
445	0.0731868
446	0.0613114
447	0.0509677
448	0.0575443
449	0.0628869
450	0.0648131
451	0.0637639
452	0.0650893
453	0.0637544
454	0.0584811
455	0.050182
456	0.0442393
457	0.0390965
458	0.0352659
459	0.0295337
460	0.036699
461	0.0445936
462	0.0531505
463	0.040769
464	0.0330931
465	0.0383281
466	0.032762
467	0.0254296
468	0.0209762
469	0.0158216
470	0.0150419
471	0.00978807
472	0.0028177
473	0.00349285
474	0.0139254
475	0.013826
476	0.0144911
477	0.014878
478	0.0197583
479	0.00904551
480	0.0112006
481	0.012608
482	0.0268111
483	0.0319787
484	0.0290894
485	0.0373961
486	0.037718
487	0.0365484
488	0.0357642
489	0.0457751
490	0.0350705
491	0.0344707
492	0.0306145
493	0.0324963
494	0.0322385
495	0.0452225
496	0.0478887
497	0.0432825
498	0.0491997
499	0.0651961
500	0.0580223
